session_date,signal_time,entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_brl,fill_reason,exit_reason
2021-08-06,2021-08-06 10:00:00,2021-08-06 11:00:00,2021-08-06 12:00:00,short,5239.5,5227.0,5274.5,5227.0,12.5,125.0,h1_proxy_limit,take_profit
2021-08-09,2021-08-09 11:00:00,2021-08-09 12:00:00,2021-08-09 14:00:00,long,5297.0,5262.0,5262.0,5309.5,-35.0,-350.0,h1_proxy_limit,stop_loss
2021-08-10,2021-08-10 10:00:00,2021-08-10 11:00:00,2021-08-10 12:00:00,short,5245.0,5235.0,5273.0,5235.0,10.0,100.0,h1_proxy_limit,take_profit
2021-08-12,2021-08-12 11:00:00,2021-08-12 12:00:00,2021-08-12 13:00:00,long,5257.5,5236.5,5236.5,5265.0,-21.0,-210.0,h1_proxy_limit,stop_loss
2021-08-16,2021-08-16 11:00:00,2021-08-16 12:00:00,2021-08-16 13:00:00,short,5257.5,5250.5,5277.5,5250.5,7.0,70.0,h1_proxy_limit,take_profit
2021-08-17,2021-08-17 10:00:00,2021-08-17 11:00:00,2021-08-17 12:00:00,short,5271.5,5263.0,5296.0,5263.0,8.5,85.0,h1_proxy_limit,take_profit
2021-08-18,2021-08-18 11:00:00,2021-08-18 12:00:00,2021-08-18 13:00:00,long,5318.5,5329.0,5289.5,5329.0,10.5,105.0,h1_proxy_limit,take_profit
2021-08-19,2021-08-19 10:00:00,2021-08-19 11:00:00,2021-08-19 12:00:00,short,5419.0,5407.5,5451.5,5407.5,11.5,115.0,h1_proxy_limit,take_profit
2021-08-26,2021-08-26 10:00:00,2021-08-26 11:00:00,2021-08-26 12:00:00,long,5245.0,5251.5,5227.5,5251.5,6.5,65.0,h1_proxy_limit,take_profit
2021-08-27,2021-08-27 10:00:00,2021-08-27 11:00:00,2021-08-27 12:00:00,short,5235.5,5229.0,5254.0,5229.0,6.5,65.0,h1_proxy_limit,take_profit
2021-08-30,2021-08-30 11:00:00,2021-08-30 12:00:00,2021-08-30 13:00:00,short,5194.5,5187.5,5213.5,5187.5,7.0,70.0,h1_proxy_limit,take_profit
2021-08-31,2021-08-31 11:00:00,2021-08-31 12:00:00,2021-08-31 13:00:00,short,5158.5,5180.0,5180.0,5151.0,-21.5,-215.0,h1_proxy_limit,stop_loss
2021-09-02,2021-09-02 10:00:00,2021-09-02 11:00:00,2021-09-02 12:00:00,long,5213.0,5194.0,5194.0,5220.0,-19.0,-190.0,h1_proxy_limit,stop_loss
2021-09-09,2021-09-09 10:00:00,2021-09-09 11:00:00,2021-09-09 12:00:00,short,5301.5,5291.0,5331.0,5291.0,10.5,105.0,h1_proxy_limit,take_profit
2021-09-17,2021-09-17 10:00:00,2021-09-17 11:00:00,2021-09-17 12:00:00,long,5332.0,5306.5,5306.5,5341.0,-25.5,-255.0,h1_proxy_limit,stop_loss
2021-09-20,2021-09-20 10:00:00,2021-09-20 11:00:00,2021-09-20 13:00:00,short,5326.0,5350.5,5350.5,5317.0,-24.5,-245.0,h1_proxy_limit,stop_loss
2021-09-24,2021-09-24 10:00:00,2021-09-24 11:00:00,2021-09-24 12:00:00,long,5349.0,5355.5,5331.0,5355.5,6.5,65.0,h1_proxy_limit,take_profit
2021-09-28,2021-09-28 10:00:00,2021-09-28 11:00:00,2021-09-28 12:00:00,long,5419.5,5426.5,5399.5,5426.5,7.0,70.0,h1_proxy_limit,take_profit
2021-09-30,2021-09-30 11:00:00,2021-09-30 12:00:00,2021-09-30 13:00:00,long,5462.0,5471.5,5435.0,5471.5,9.5,95.0,h1_proxy_limit,take_profit
2021-10-01,2021-10-01 10:00:00,2021-10-01 11:00:00,2021-10-01 12:00:00,short,5418.0,5409.0,5443.0,5409.0,9.0,90.0,h1_proxy_limit,take_profit
2021-10-04,2021-10-04 10:00:00,2021-10-04 11:00:00,2021-10-04 12:00:00,long,5433.5,5441.0,5412.0,5441.0,7.5,75.0,h1_proxy_limit,take_profit
2021-10-05,2021-10-05 10:00:00,2021-10-05 11:00:00,2021-10-05 12:00:00,long,5482.5,5463.0,5463.0,5489.5,-19.5,-195.0,h1_proxy_limit,stop_loss
2021-10-06,2021-10-06 11:00:00,2021-10-06 12:00:00,2021-10-06 13:00:00,long,5538.5,5545.5,5519.0,5545.5,7.0,70.0,h1_proxy_limit,take_profit
2021-10-07,2021-10-07 10:00:00,2021-10-07 11:00:00,2021-10-07 12:00:00,long,5533.0,5541.0,5510.5,5541.0,8.0,80.0,h1_proxy_limit,take_profit
2021-10-11,2021-10-11 10:00:00,2021-10-11 11:00:00,2021-10-11 12:00:00,long,5534.5,5541.0,5517.0,5541.0,6.5,65.0,h1_proxy_limit,take_profit
2021-10-13,2021-10-13 10:00:00,2021-10-13 11:00:00,2021-10-13 12:00:00,long,5554.5,5560.5,5538.0,5560.5,6.0,60.0,h1_proxy_limit,take_profit
2021-10-18,2021-10-18 10:00:00,2021-10-18 11:00:00,2021-10-18 12:00:00,long,5535.5,5543.0,5514.0,5543.0,7.5,75.0,h1_proxy_limit,take_profit
2021-10-19,2021-10-19 11:00:00,2021-10-19 12:00:00,2021-10-19 13:00:00,short,5556.0,5575.5,5575.5,5549.0,-19.5,-195.0,h1_proxy_limit,stop_loss
2021-10-21,2021-10-21 10:00:00,2021-10-21 11:00:00,2021-10-21 14:00:00,short,5643.0,5676.0,5676.0,5631.0,-33.0,-330.0,h1_proxy_limit,stop_loss
2021-10-25,2021-10-25 11:00:00,2021-10-25 12:00:00,2021-10-25 13:00:00,short,5607.0,5596.5,5636.0,5596.5,10.5,105.0,h1_proxy_limit,take_profit
2021-10-26,2021-10-26 10:00:00,2021-10-26 11:00:00,2021-10-26 13:00:00,long,5586.5,5594.5,5563.5,5594.5,8.0,80.0,h1_proxy_limit,take_profit
2021-10-29,2021-10-29 10:00:00,2021-10-29 11:00:00,2021-10-29 13:00:00,short,5658.0,5686.0,5686.0,5648.0,-28.0,-280.0,h1_proxy_limit,stop_loss
