session_date,signal_time,entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_brl,fill_reason,exit_reason
2021-08-10,2021-08-10 12:58:00,2021-08-10 13:05:00,2021-08-10 13:26:00,short,5216.0,5210.0,5227.0,5210.0,6.0,60.0,limit_touch,take_profit
2021-08-10,2021-08-10 14:09:00,2021-08-10 14:20:00,2021-08-10 14:29:00,short,5211.5,5222.0,5222.0,5205.5,-10.5,-105.0,limit_touch,stop_loss
2021-08-11,2021-08-11 11:37:00,2021-08-11 11:43:00,2021-08-11 11:52:00,long,5239.0,5228.5,5228.5,5244.5,-10.5,-105.0,limit_touch,stop_loss
2021-08-12,2021-08-12 11:35:00,2021-08-12 11:36:00,2021-08-12 11:40:00,long,5258.5,5263.5,5249.5,5263.5,5.0,50.0,limit_touch,take_profit
2021-08-12,2021-08-12 11:41:00,2021-08-12 11:43:00,2021-08-12 11:50:00,long,5261.5,5252.5,5252.5,5266.5,-9.0,-90.0,limit_touch,stop_loss
2021-08-12,2021-08-12 12:05:00,2021-08-12 12:05:00,2021-08-12 12:19:00,long,5264.5,5255.5,5255.5,5269.5,-9.0,-90.0,limit_touch,stop_loss
2021-08-12,2021-08-12 14:18:00,2021-08-12 14:20:00,2021-08-12 14:31:00,short,5229.0,5237.5,5237.5,5224.5,-8.5,-85.0,limit_touch,stop_loss
2021-08-13,2021-08-13 11:29:00,2021-08-13 11:31:00,2021-08-13 11:37:00,long,5286.5,5277.5,5277.5,5291.5,-9.0,-90.0,limit_touch,stop_loss
2021-08-13,2021-08-13 12:14:00,2021-08-13 12:17:00,2021-08-13 12:25:00,short,5247.5,5242.5,5257.0,5242.5,5.0,50.0,limit_touch,take_profit
2021-08-13,2021-08-13 12:28:00,2021-08-13 12:38:00,2021-08-13 13:16:00,short,5245.0,5240.0,5254.5,5240.0,5.0,50.0,limit_touch,take_profit
2021-08-13,2021-08-13 14:05:00,2021-08-13 14:10:00,2021-08-13 14:12:00,short,5244.5,5240.0,5253.0,5240.0,4.5,45.0,limit_touch,take_profit
2021-08-13,2021-08-13 14:14:00,2021-08-13 14:24:00,2021-08-13 14:24:00,short,5241.0,5236.5,5249.5,5236.5,4.5,45.0,limit_touch,take_profit
2021-08-16,2021-08-16 11:41:00,2021-08-16 11:47:00,2021-08-16 11:48:00,short,5250.5,5246.0,5259.0,5246.0,4.5,45.0,limit_touch,take_profit
2021-08-16,2021-08-16 11:52:00,2021-08-16 12:00:00,2021-08-16 12:07:00,short,5249.5,5258.0,5258.0,5245.0,-8.5,-85.0,limit_touch,stop_loss
2021-08-17,2021-08-17 12:27:00,2021-08-17 12:29:00,2021-08-17 12:40:00,short,5255.0,5264.0,5264.0,5250.0,-9.0,-90.0,limit_touch,stop_loss
2021-08-18,2021-08-18 11:17:00,2021-08-18 11:17:00,2021-08-18 11:20:00,long,5306.5,5312.0,5296.5,5312.0,5.5,55.0,limit_touch,take_profit
2021-08-18,2021-08-18 11:23:00,2021-08-18 11:24:00,2021-08-18 11:24:00,long,5312.5,5318.0,5302.5,5318.0,5.5,55.0,limit_touch,take_profit
2021-08-18,2021-08-18 11:33:00,2021-08-18 11:36:00,2021-08-18 11:38:00,long,5325.0,5330.5,5315.0,5330.5,5.5,55.0,limit_touch,take_profit
2021-08-18,2021-08-18 12:18:00,2021-08-18 12:22:00,2021-08-18 12:24:00,long,5338.0,5343.5,5328.0,5343.5,5.5,55.0,limit_touch,take_profit
2021-08-18,2021-08-18 12:41:00,2021-08-18 12:53:00,2021-08-18 13:09:00,long,5351.0,5356.5,5340.5,5356.5,5.5,55.0,limit_touch,take_profit
2021-08-19,2021-08-19 11:19:00,2021-08-19 11:19:00,2021-08-19 11:19:00,short,5403.0,5396.5,5415.5,5396.5,6.5,65.0,limit_touch,take_profit
2021-08-19,2021-08-19 13:45:00,2021-08-19 13:46:00,2021-08-19 13:56:00,short,5400.5,5394.0,5413.0,5394.0,6.5,65.0,limit_touch,take_profit
2021-08-19,2021-08-19 14:28:00,2021-08-19 14:33:00,2021-08-19 14:52:00,short,5398.5,5411.5,5411.5,5391.5,-13.0,-130.0,limit_touch,stop_loss
2021-08-20,2021-08-20 11:37:00,2021-08-20 11:37:00,2021-08-20 11:43:00,short,5435.0,5428.5,5447.0,5428.5,6.5,65.0,limit_touch,take_profit
2021-08-20,2021-08-20 12:21:00,2021-08-20 12:37:00,2021-08-20 12:44:00,short,5412.5,5406.0,5424.5,5406.0,6.5,65.0,limit_touch,take_profit
2021-08-20,2021-08-20 13:05:00,2021-08-20 13:10:00,2021-08-20 13:12:00,short,5408.0,5402.0,5419.5,5402.0,6.0,60.0,limit_touch,take_profit
2021-08-20,2021-08-20 13:37:00,2021-08-20 13:58:00,2021-08-20 14:03:00,short,5405.5,5399.5,5416.5,5399.5,6.0,60.0,limit_touch,take_profit
2021-08-23,2021-08-23 12:12:00,2021-08-23 12:14:00,2021-08-23 12:14:00,long,5397.5,5403.0,5387.0,5403.0,5.5,55.0,limit_touch,take_profit
2021-08-23,2021-08-23 12:34:00,2021-08-23 12:36:00,2021-08-23 13:01:00,long,5400.5,5390.0,5390.0,5406.0,-10.5,-105.0,limit_touch,stop_loss
2021-08-24,2021-08-24 12:13:00,2021-08-24 12:43:00,2021-08-24 13:10:00,short,5280.5,5275.5,5290.0,5275.5,5.0,50.0,limit_touch,take_profit
2021-08-26,2021-08-26 11:27:00,2021-08-26 11:27:00,2021-08-26 11:27:00,long,5254.0,5258.0,5246.5,5258.0,4.0,40.0,limit_touch,take_profit
2021-08-26,2021-08-26 12:07:00,2021-08-26 12:07:00,2021-08-26 12:07:00,long,5255.5,5259.5,5248.0,5259.5,4.0,40.0,limit_touch,take_profit
2021-08-27,2021-08-27 11:17:00,2021-08-27 11:19:00,2021-08-27 11:21:00,short,5218.0,5226.0,5226.0,5213.5,-8.0,-80.0,limit_touch,stop_loss
2021-08-27,2021-08-27 12:02:00,2021-08-27 12:04:00,2021-08-27 12:06:00,short,5214.5,5210.0,5222.5,5210.0,4.5,45.0,limit_touch,take_profit
2021-08-27,2021-08-27 12:50:00,2021-08-27 13:05:00,2021-08-27 13:05:00,short,5203.0,5198.5,5211.0,5198.5,4.5,45.0,limit_touch,take_profit
2021-08-30,2021-08-30 12:00:00,2021-08-30 12:08:00,2021-08-30 12:48:00,short,5189.5,5196.5,5196.5,5185.5,-7.0,-70.0,limit_touch,stop_loss
2021-08-30,2021-08-30 14:28:00,2021-08-30 14:29:00,2021-08-30 14:35:00,short,5189.5,5184.0,5194.5,5184.0,5.5,55.0,better_open,take_profit
2021-08-31,2021-08-31 11:23:00,2021-08-31 11:25:00,2021-08-31 11:25:00,short,5164.0,5160.0,5171.5,5160.0,4.0,40.0,limit_touch,take_profit
2021-08-31,2021-08-31 12:00:00,2021-08-31 12:14:00,2021-08-31 12:15:00,short,5149.5,5145.5,5157.0,5145.5,4.0,40.0,limit_touch,take_profit
2021-09-01,2021-09-01 12:30:00,2021-09-01 12:30:00,2021-09-01 12:39:00,long,5192.5,5197.0,5184.5,5197.0,4.5,45.0,limit_touch,take_profit
2021-09-01,2021-09-01 12:41:00,2021-09-01 12:43:00,2021-09-01 12:44:00,long,5196.5,5201.0,5188.0,5201.0,4.5,45.0,limit_touch,take_profit
