session_date,entry_time,exit_time,direction,entry_price,exit_price,pnl_points,pnl_brl,exit_reason
2023-03-21,2023-03-21 10:15:00-03:00,2023-03-21 10:30:00-03:00,long,5256.0,5253.0,-3.0,-34.0,opposite_cross
2023-03-21,2023-03-21 10:45:00-03:00,2023-03-21 11:30:00-03:00,short,5250.0,5258.5,-8.5,-89.0,stop_loss
2023-03-21,2023-03-21 12:15:00-03:00,2023-03-21 12:30:00-03:00,long,5255.5,5256.0,0.5,1.0,opposite_cross
2023-03-21,2023-03-21 12:45:00-03:00,2023-03-21 13:30:00-03:00,short,5249.5,5256.5,-7.0,-74.0,stop_loss
2023-03-21,2023-03-21 14:00:00-03:00,2023-03-22 06:15:00-03:00,long,5257.0,5267.5,10.5,101.0,take_profit
2023-03-22,2023-03-22 12:15:00-03:00,2023-03-22 12:30:00-03:00,short,5254.5,5239.0,15.5,151.0,target_gap_open
2023-03-29,2023-03-29 13:00:00-03:00,2023-03-29 13:15:00-03:00,long,5154.5,5145.0,-9.5,-99.0,stop_loss
2023-03-30,2023-03-30 09:30:00-03:00,2023-03-30 13:45:00-03:00,short,5121.0,5095.0,26.0,256.0,take_profit
2023-03-31,2023-03-31 13:00:00-03:00,2023-03-31 13:15:00-03:00,long,5097.5,5098.0,0.5,1.0,opposite_cross
2023-03-31,2023-03-31 13:30:00-03:00,2023-04-03 06:00:00-03:00,short,5093.0,5078.5,14.5,141.0,target_gap_open
2023-04-03,2023-04-03 10:45:00-03:00,2023-04-03 11:00:00-03:00,long,5093.0,5083.5,-9.5,-99.0,stop_loss
2023-04-04,2023-04-04 14:30:00-03:00,2023-04-04 14:45:00-03:00,short,5097.0,5089.0,8.0,76.0,take_profit
2023-04-05,2023-04-05 13:00:00-03:00,2023-04-05 13:30:00-03:00,long,5081.5,5073.5,-8.0,-84.0,stop_loss
2023-04-05,2023-04-05 13:45:00-03:00,2023-04-05 14:45:00-03:00,short,5070.0,5059.0,11.0,106.0,take_profit
2023-04-06,2023-04-06 11:30:00-03:00,2023-04-10 06:00:00-03:00,short,5073.5,5062.0,11.5,111.0,take_profit
2023-04-10,2023-04-10 11:45:00-03:00,2023-04-10 12:30:00-03:00,short,5087.0,5093.0,-6.0,-64.0,stop_loss
2023-04-13,2023-04-13 13:00:00-03:00,2023-04-14 06:00:00-03:00,long,4941.0,4931.5,-9.5,-99.0,stop_loss
2023-04-14,2023-04-14 11:15:00-03:00,2023-04-14 14:30:00-03:00,short,4936.0,4920.5,15.5,151.0,take_profit
2023-04-17,2023-04-17 12:00:00-03:00,2023-04-17 12:15:00-03:00,short,4939.0,4928.0,11.0,106.0,target_gap_open
2023-04-17,2023-04-17 14:45:00-03:00,2023-04-18 06:00:00-03:00,long,4949.0,4927.5,-21.5,-219.0,stop_gap_open
2023-04-20,2023-04-20 13:45:00-03:00,2023-04-20 14:45:00-03:00,long,5062.5,5056.0,-6.5,-69.0,stop_loss
2023-04-24,2023-04-24 10:15:00-03:00,2023-04-24 12:15:00-03:00,short,5060.5,5045.5,15.0,146.0,take_profit
2023-04-25,2023-04-25 14:15:00-03:00,2023-04-26 06:00:00-03:00,short,5063.0,5050.0,13.0,126.0,target_gap_open
2023-04-26,2023-04-26 13:00:00-03:00,2023-04-26 14:45:00-03:00,long,5058.0,5049.5,-8.5,-89.0,stop_loss
2023-04-28,2023-04-28 12:15:00-03:00,2023-05-02 06:00:00-03:00,short,5015.0,5029.0,-14.0,-144.0,stop_gap_open
2023-05-04,2023-05-04 11:45:00-03:00,2023-05-05 06:30:00-03:00,short,5021.5,5031.5,-10.0,-104.0,stop_loss
2023-05-09,2023-05-09 09:30:00-03:00,2023-05-09 10:00:00-03:00,short,5018.0,5001.5,16.5,161.0,take_profit
2023-05-11,2023-05-11 10:15:00-03:00,2023-05-11 11:15:00-03:00,short,4976.0,4962.5,13.5,131.0,take_profit
2023-05-17,2023-05-17 10:15:00-03:00,2023-05-17 10:45:00-03:00,short,4953.5,4936.0,17.5,171.0,take_profit
2023-05-22,2023-05-22 14:30:00-03:00,2023-05-23 06:00:00-03:00,long,4977.5,4989.0,11.5,111.0,target_gap_open
2023-05-23,2023-05-23 12:45:00-03:00,2023-05-23 13:00:00-03:00,long,4985.0,4977.0,-8.0,-84.0,stop_loss
2023-05-24,2023-05-24 13:45:00-03:00,2023-05-24 14:45:00-03:00,long,4958.5,4968.0,9.5,91.0,take_profit
2023-05-30,2023-05-30 13:15:00-03:00,2023-05-31 06:00:00-03:00,short,5043.5,5085.0,-41.5,-419.0,stop_gap_open
2023-05-31,2023-05-31 12:45:00-03:00,2023-05-31 14:15:00-03:00,short,5107.5,5091.0,16.5,161.0,take_profit
2023-06-05,2023-06-05 14:15:00-03:00,2023-06-06 06:00:00-03:00,long,4955.0,4949.0,-6.0,-64.0,stop_loss
2023-06-07,2023-06-07 09:45:00-03:00,2023-06-07 11:00:00-03:00,short,4928.0,4937.5,-9.5,-99.0,stop_loss
2023-06-07,2023-06-07 11:30:00-03:00,2023-06-07 12:00:00-03:00,long,4943.5,4935.0,-8.5,-89.0,stop_loss
2023-06-12,2023-06-12 09:45:00-03:00,2023-06-13 06:00:00-03:00,short,4894.0,4880.0,14.0,136.0,take_profit
