session_date,signal_time,entry_time,exit_time,direction,entry_price,exit_price,stop_price,target_price,pnl_points,pnl_brl,fill_reason,exit_reason
2022-03-28,2022-03-28 11:50:00,2022-03-28 11:53:00,2022-03-28 12:10:00,long,4816.0,4797.0,4797.0,4825.0,-19.0,-190.0,limit_touch,stop_loss
2022-04-05,2022-04-05 11:45:00,2022-04-05 11:47:00,2022-04-05 12:13:00,long,4692.0,4699.5,4676.5,4699.5,7.5,75.0,limit_touch,take_profit
2022-04-05,2022-04-05 12:21:00,2022-04-05 12:27:00,2022-04-05 12:29:00,long,4695.0,4702.5,4679.0,4702.5,7.5,75.0,limit_touch,take_profit
2022-04-19,2022-04-19 11:42:00,2022-04-19 11:42:00,2022-04-19 11:45:00,long,4690.5,4698.0,4674.5,4698.0,7.5,75.0,limit_touch,take_profit
2022-04-19,2022-04-19 11:46:00,2022-04-19 11:48:00,2022-04-19 14:40:00,long,4693.0,4677.5,4677.5,4700.5,-15.5,-155.0,limit_touch,stop_loss
2022-04-25,2022-04-25 12:02:00,2022-04-25 12:10:00,2022-04-25 12:43:00,long,4932.5,4944.5,4907.0,4944.5,12.0,120.0,limit_touch,take_profit
2022-04-25,2022-04-25 13:01:00,2022-04-25 13:05:00,2022-04-25 13:59:00,long,4941.5,4916.0,4916.0,4953.5,-25.5,-255.0,limit_touch,stop_loss
2022-04-26,2022-04-26 11:45:00,2022-04-26 11:45:00,2022-04-26 12:01:00,long,4994.0,5005.0,4970.5,5005.0,11.0,110.0,limit_touch,take_profit
2022-05-02,2022-05-02 12:28:00,2022-05-02 12:34:00,2022-05-02 13:58:00,long,5080.5,5091.5,5057.0,5091.5,11.0,110.0,limit_touch,take_profit
2022-05-03,2022-05-03 12:00:00,2022-05-03 12:01:00,2022-05-03 12:16:00,short,5055.5,5045.0,5078.5,5045.0,10.5,105.0,limit_touch,take_profit
2022-05-03,2022-05-03 12:22:00,2022-05-03 12:22:00,2022-05-03 13:15:00,short,5044.0,5033.0,5067.0,5033.0,11.0,110.0,limit_touch,take_profit
2022-05-10,2022-05-10 11:51:00,2022-05-10 11:51:00,2022-05-10 14:32:00,long,5194.5,5171.0,5171.0,5205.5,-23.5,-235.0,limit_touch,stop_loss
2022-05-17,2022-05-17 12:44:00,2022-05-17 12:44:00,2022-05-17 13:19:00,short,4978.5,4968.0,5001.5,4968.0,10.5,105.0,limit_touch,take_profit
2022-05-24,2022-05-24 12:14:00,2022-05-24 12:16:00,2022-05-24 12:19:00,long,4847.5,4856.5,4828.5,4856.5,9.0,90.0,limit_touch,take_profit
2022-05-24,2022-05-24 12:26:00,2022-05-24 12:29:00,2022-05-24 12:35:00,long,4853.5,4862.5,4834.0,4862.5,9.0,90.0,limit_touch,take_profit
2022-05-24,2022-05-24 12:36:00,2022-05-24 12:40:00,2022-05-24 12:59:00,long,4856.0,4837.0,4837.0,4865.0,-19.0,-190.0,limit_touch,stop_loss
2022-05-30,2022-05-30 11:55:00,2022-05-30 11:56:00,2022-05-30 15:15:00,long,4739.0,4746.5,4722.5,4746.5,7.5,75.0,limit_touch,take_profit
2022-06-06,2022-06-06 11:44:00,2022-06-06 11:44:00,2022-06-06 12:27:00,long,4832.0,4839.5,4816.5,4839.5,7.5,75.0,limit_touch,take_profit
2022-06-06,2022-06-06 12:28:00,2022-06-06 12:31:00,2022-06-06 14:05:00,long,4835.5,4843.0,4819.5,4843.0,7.5,75.0,limit_touch,take_profit
2022-06-13,2022-06-13 12:02:00,2022-06-13 12:05:00,2022-06-13 12:26:00,long,5153.5,5133.0,5133.0,5163.0,-20.5,-205.0,limit_touch,stop_gap_open
2022-06-14,2022-06-14 12:22:00,2022-06-14 12:25:00,2022-06-14 12:53:00,long,5153.0,5163.0,5131.0,5163.0,10.0,100.0,limit_touch,take_profit
2022-06-14,2022-06-14 12:54:00,2022-06-14 12:58:00,2022-06-14 13:37:00,long,5157.0,5167.0,5135.0,5167.0,10.0,100.0,limit_touch,take_profit
2022-06-21,2022-06-21 11:41:00,2022-06-21 11:44:00,2022-06-21 15:01:00,short,5141.5,5160.0,5160.0,5133.0,-18.5,-185.0,limit_touch,stop_loss
2022-06-27,2022-06-27 11:51:00,2022-06-27 11:52:00,2022-06-27 11:58:00,short,5229.5,5220.5,5249.5,5220.5,9.0,90.0,limit_touch,take_profit
2022-06-27,2022-06-27 12:01:00,2022-06-27 12:01:00,2022-06-27 12:03:00,short,5226.0,5217.0,5245.5,5217.0,9.0,90.0,limit_touch,take_profit
